"Time stamp","System power generated | (kW)","Irradiance GHI calculated | (W/m2)","Inverter DC input power | (kW)"
"54173",-7.96385,0,0
"54174",-7.96385,0,0
"54175",15.4706,5,254.877
"54176",777.12,13,1029.16
"54177",4156.13,53,4455.95
"54178",12176.6,143,12595.8
"54179",11348.9,133,11754.2
"54180",11019.4,125,11418.9
"54181",33655.4,366.62,34501.8
"54182",38456.9,402.367,39421.9
"54183",32923.9,340.027,33752.8
"54184",15387.2,173.113,15858.4
"54185",13161.3,118.469,13595.6
"54186",40569.6,104.973,41592
"54187",-7.96385,0,0
"54188",-7.96385,0,0
"54189",-7.96385,0,0
"54190",-7.96385,0,0
"54191",-7.96385,0,0
"54192",-7.96385,0,0
"54193",-7.96385,0,0
"54194",-7.96385,0,0
"54195",-7.96385,0,0
"54196",-7.96385,0,0
"54197",-7.96385,0,0
"54198",-7.96385,0,0
"54199",4107.18,10.5594,4409.74
"54200",59442.9,186.939,61036.7
"54201",78091.3,409.634,80374.8
"54202",71045,538.461,73047.7
"54203",69723,653.77,71673.5
"54204",80379.8,866.473,82750
"54205",77935,874.361,80203.6
"54206",80712.3,844.724,83094.5
"54207",82392,728.977,84844.6
"54208",77629.7,529.199,79885.2
"54209",73390.4,341.945,75481.1
"54210",47268.8,120.581,48477.4
"54211",-7.96385,0,0
"54212",-7.96385,0,0
"54213",-7.96385,0,0
"54214",-7.96385,0,0
"54215",-7.96385,0,0
"54216",-7.96385,0,0
"54217",-7.96385,0,0
"54218",-7.96385,0,0
"54219",-7.96385,0,0
"54220",-7.96385,0,0
"54221",-7.96385,0,0
"54222",-7.96385,0,0
"54223",2636.28,10.5619,2917.64
"54224",33135,149.946,33973.9
"54225",48259.8,308.042,49497.1
"54226",48823.6,419.079,50074.8
"54227",77041.2,717.261,79273.7
"54228",67102.2,717.447,68952.5
"54229",57170.4,631.919,58676.9
"54230",47841.4,497.817,49059.8
"54231",35782.9,350.853,36677.7
"54232",53871.9,416.2,55272.6
"54233",65498.7,316.158,67293.1
"54234",36417.3,107.164,37333.2
"54235",-7.96385,0,0
"54236",-7.96385,0,0
"54237",-7.96385,0,0
"54238",-7.96385,0,0
"54239",-7.96385,0,0
"54240",-7.96385,0,0
"54241",-7.96385,0,0
"54242",-7.96385,0,0
"54243",-7.96385,0,0
"54244",-7.96385,0,0
"54245",-7.96385,0,0
"54246",-7.96385,0,0
"54247",2858.25,11.8354,3141.48
"54248",52390.8,180.782,53751.7
"54249",59564.2,357.448,61152.7
"54250",77586.6,582.747,79838.4
"54251",77842.4,736.006,80103.2
"54252",66681.7,720.494,68512.9
"54253",63252.3,710.724,64960.3
"54254",66157.2,694.697,67968.1
"54255",73016.5,652.322,75084.1
"54256",77000.1,529.658,79225.7
"54257",50307.2,270.059,51598.2
"54258",36917,108.792,37841.5
"54259",-7.96385,0,0
"54260",-7.96385,0,0
"54261",-7.96385,0,0
"54262",-7.96385,0,0
"54263",-7.96385,0,0
"54264",-7.96385,0,0
"54265",-7.96385,0,0
"54266",-7.96385,0,0
"54267",-7.96385,0,0
"54268",-7.96385,0,0
"54269",-7.96385,0,0
"54270",-7.96385,0,0
"54271",369.398,11.0184,612.742
"54272",5514.53,62.9113,5830.33
"54273",27138.5,231.359,27833.3
"54274",45727.4,402.357,46881.5
"54275",21687.8,252.435,22268.4
"54276",65381.7,712.558,67161.5
"54277",40325.2,451.55,41329.3
"54278",38998.6,421.195,39968.4
"54279",64285.9,588.724,66026.5
"54280",36921.8,314.385,37840
"54281",63253.8,314.956,64960
"54282",36851.6,111.443,37770.2
"54283",-7.96385,0,0
"54284",-7.96385,0,0
"54285",-7.96385,0,0
"54286",-7.96385,0,0
"54287",-7.96385,0,0
"54288",-7.96385,0,0
"54289",-7.96385,0,0
"54290",-7.96385,0,0
"54291",-7.96385,0,0
"54292",-7.96385,0,0
"54293",-7.96385,0,0
"54294",-7.96385,0,0
"54295",2749.11,14.2422,3025.42
"54296",46087.7,171.805,47253
"54297",41361.9,237.609,42395.5
"54298",14955,142.23,15412.8
"54299",7591.66,95,7932.59
"54300",8161.56,98,8510.07
"54301",38428.3,437.614,39381.3
"54302",46223.5,504.184,47386.8
"54303",66211,607.502,68018.6
"54304",52208.9,410.741,53551.3
"54305",32729.6,222.015,33546.5
"54306",9773.99,53.3429,10148.8
"54307",-7.96385,0,0
"54308",-7.96385,0,0
"54309",-7.96385,0,0
"54310",-7.96385,0,0
"54311",-7.96385,0,0
"54312",-7.96385,0,0
"54313",-7.96385,0,0
"54314",-7.96385,0,0
"54315",-7.96385,0,0
"54316",-7.96385,0,0
"54317",-7.96385,0,0
"54318",-7.96385,0,0
"54319",39.4508,6,279.123
"54320",110.139,5,350.594
"54321",585.258,11,831.027
"54322",968.938,16,1219.06
"54323",1500.42,22,1757.49
"54324",5432.44,66,5744.03
"54325",17324,195.095,17824.2
"54326",29736.2,327.474,30486.3
"54327",15889.5,187.688,16365.8
"54328",9459.67,115.095,9832.04
"54329",11771.4,125.95,12180.5
"54330",4163.41,46.1511,4460.54
"54331",-7.96385,0,0
"54332",-7.96385,0,0
"54333",-7.96385,0,0
"54334",-7.96385,0,0
"54335",-7.96385,0,0
"54336",-7.96385,0,0
"54337",-7.96385,0,0
"54338",-7.96385,0,0
"54339",-7.96385,0,0
"54340",-7.96385,0,0
"54341",-7.96385,0,0
"54342",-7.96385,0,0
"54343",1874.38,10.1997,2142.65
"54344",44962.1,183.586,46103.4
"54345",62223.1,369.714,63902.3
"54346",63107.1,495.359,64814.2
"54347",64910.5,620.9,66679.3
"54348",63372.5,684.503,65086
"54349",58378.6,654.915,59921
"54350",64027.7,667.925,65762.1
"54351",52531,499.144,53886.2
"54352",14143.4,162.507,14589.6
"54353",5655.63,70.7433,5972.32
"54354",429.013,9,673.026
"54355",-7.96385,0,0
"54356",-7.96385,0,0
"54357",-7.96385,0,0
"54358",-7.96385,0,0
"54359",-7.96385,0,0
"54360",-7.96385,0,0
"54361",-7.96385,0,0
"54362",-7.96385,0,0
"54363",-7.96385,0,0
"54364",-7.96385,0,0
"54365",-7.96385,0,0
"54366",-7.96385,0,0
"54367",3787.96,20.5165,4081.1
"54368",935.106,15,1187.54
"54369",1341.38,20,1599.83
"54370",7296.72,90.6106,7639.12
"54371",27460.2,292.521,28165.3
"54372",39412.8,428.449,40400.7
"54373",38336.9,423.591,39295.6
"54374",44991.9,488.425,46128.3
"54375",41077.5,422.274,42107.5
"54376",40911.2,365.769,41937.4
"54377",37084.2,222.647,38012.7
"54378",19579.6,96.826,20126.7
"54379",-7.96385,0,0
"54380",-7.96385,0,0
"54381",-7.96385,0,0
"54382",-7.96385,0,0
"54383",-7.96385,0,0
"54384",-7.96385,0,0
"54385",-7.96385,0,0
"54386",-7.96385,0,0
"54387",-7.96385,0,0
"54388",-7.96385,0,0
"54389",-7.96385,0,0
"54390",-7.96385,0,0
"54391",10288.7,28.3335,10681
"54392",63999.4,225.228,65747.6
"54393",81483.4,452.447,83905.9
"54394",86013.1,653.422,88628.6
"54395",85028.4,807.432,87599.7
"54396",83560.8,903.324,86068
"54397",82798.7,925.596,85272.9
"54398",84420.4,879.911,86964.1
"54399",85896.1,761.591,88504.3
"54400",85090.4,585.975,87664.3
"54401",76679.1,369.172,78903.4
"54402",52312.5,142.867,53674.9
"54403",-7.96385,0,0
"54404",-7.96385,0,0
"54405",-7.96385,0,0
"54406",-7.96385,0,0
"54407",-7.96385,0,0
"54408",-7.96385,0,0
"54409",-7.96385,0,0
"54410",-7.96385,0,0
"54411",-7.96385,0,0
"54412",-7.96385,0,0
"54413",-7.96385,0,0
"54414",-7.96385,0,0
"54415",13112.9,30.7825,13553.4
"54416",65961.6,233.812,67783.2
"54417",82609.8,461.025,85081.2
"54418",86646.1,662.699,89289.1
"54419",85173.1,814.109,87749.4
"54420",83196.3,905.425,85685.6
"54421",81957.8,922.819,84393.2
"54422",83023.8,872.446,85503.9
"54423",84070.2,752.935,86594.8
"54424",83775.1,578.905,86287.7
"54425",75327,366.975,77493.5
"54426",52843.7,144.638,54220.5
"54427",-7.96385,2.1251,0
"54428",-7.96385,0,0
"54429",-7.96385,0,0
"54430",-7.96385,0,0
"54431",-7.96385,0,0
"54432",-7.96385,0,0
"54433",-7.96385,0,0
"54434",-7.96385,0,0
"54435",-7.96385,0,0
"54436",-7.96385,0,0
"54437",-7.96385,0,0
"54438",-7.96385,0,0
"54439",2559.35,23.7962,2839.19
"54440",23729.6,153.218,24360.1
"54441",77095.7,442.959,79332.8
"54442",79271.5,612.606,81593.8
"54443",77827.1,749.353,80088.7
"54444",55658.4,603.436,57114.7
"54445",57272.5,639.66,58780.5
"54446",67748.4,711.367,69619.7
"54447",61775.6,581.806,63435.1
"54448",44672.3,383.22,45799.7
"54449",55327.1,305.791,56774.9
"54450",4522.59,50.0685,4825.39
"54451",-7.96385,0.835792,0
"54452",-7.96385,0,0
"54453",-7.96385,0,0
"54454",-7.96385,0,0
"54455",-7.96385,0,0
"54456",-7.96385,0,0
"54457",-7.96385,0,0
"54458",-7.96385,0,0
"54459",-7.96385,0,0
"54460",-7.96385,0,0
"54461",-7.96385,0,0
"54462",-7.96385,0,0
"54463",652.678,16.1086,901.592
"54464",6482.99,72.3307,6814.01
"54465",19545.4,183.496,20090.3
"54466",15793.7,182.287,16269.6
"54467",28559.4,309.812,29284.3
"54468",39525.2,431.422,40511.4
"54469",38040.4,425.395,38988
"54470",50303.2,541.176,51590.3
"54471",55300.2,525.643,56742.9
"54472",31486.8,297.463,32278.3
"54473",9564.37,107.315,9939.28
"54474",2462.07,33.1807,2736.04
"54475",-7.96385,1,0
"54476",-7.96385,0,0
"54477",-7.96385,0,0
"54478",-7.96385,0,0
"54479",-7.96385,0,0
"54480",-7.96385,0,0
"54481",-7.96385,0,0
"54482",-7.96385,0,0
"54483",-7.96385,0,0
"54484",-7.96385,0,0
"54485",-7.96385,0,0
"54486",-7.96385,0,0
"54487",4027.66,32.2371,4325.03
"54488",2017.57,28,2286.24
"54489",3682.05,48,3973.43
"54490",3810.22,50,4103.31
"54491",4664.08,58,4968.92
"54492",7063.54,82,7402.35
"54493",11005,123,11403.2
"54494",8646.59,101,9008.53
"54495",5771.04,72,6091.2
"54496",12511.7,144.843,12934.4
"54497",21156.2,177.039,21732.9
"54498",21362.8,101.127,21943.9
"54499",-7.96385,0,0
"54500",-7.96385,0,0
"54501",-7.96385,0,0
"54502",-7.96385,0,0
"54503",-7.96385,0,0
"54504",-7.96385,0,0
"54505",-7.96385,0,0
"54506",-7.96385,0,0
"54507",-7.96385,0,0
"54508",-7.96385,0,0
"54509",-7.96385,0,0
"54510",-7.96385,0,0
"54511",7520.25,33.283,7868.95
"54512",51071.9,219.688,52394.6
"54513",73459.8,440.36,75556.4
"54514",81897.8,638.678,84334.1
"54515",82285.7,793.113,84736.4
"54516",81601.1,890.338,84021
"54517",81532.9,920.825,83948.7
"54518",82633.2,871.8,85094.8
"54519",84112.5,758.151,86637.5
"54520",83533.8,584.957,86035
"54521",65124.1,346.242,66905.1
"54522",41636.9,141.029,42687.4
"54523",-7.96385,2.43866,0
"54524",-7.96385,0,0
"54525",-7.96385,0,0
"54526",-7.96385,0,0
"54527",-7.96385,0,0
"54528",-7.96385,0,0
"54529",-7.96385,0,0
"54530",-7.96385,0,0
"54531",-7.96385,0,0
"54532",-7.96385,0,0
"54533",-7.96385,0,0
"54534",-7.96385,0,0
"54535",1960.59,28.1367,2231.89
"54536",8797.34,90.6826,9165.65
"54537",31133.8,263.321,31924.6
"54538",39240.7,376.485,40228.4
"54539",20825.3,234.588,21396.3
"54540",23176,256.182,23792.3
"54541",30766.3,337.082,31544.4
"54542",51327.1,543,52651.1
"54543",74514.2,663.305,76644.8
"54544",80718.9,570.056,83100.6
"54545",38699.8,263.487,39669.5
"54546",5659.46,60.5659,5978.26
"54547",-7.96385,1,0
"54548",-7.96385,0,0
"54549",-7.96385,0,0
"54550",-7.96385,0,0
"54551",-7.96385,0,0
"54552",-7.96385,0,0
"54553",-7.96385,0,0
"54554",-7.96385,0,0
"54555",-7.96385,0,0
"54556",-7.96385,0,0
"54557",-7.96385,0,0
"54558",-7.96385,0,0
"54559",2166.46,29.1458,2436.45
"54560",1339.13,20,1596.85
"54561",1323.61,20,1580.46
"54562",11161.3,135.292,11560.1
"54563",7880.89,96,8229
"54564",10368.7,120,10754
"54565",47286,526.497,48486.2
"54566",10975.8,128.815,11370.3
"54567",6162.73,78,6485.31
"54568",4558.74,60,4858.77
"54569",1878.5,27,2141.64
"54570",2842.23,38.1912,3119.33
"54571",-7.96385,1,0
"54572",-7.96385,0,0
"54573",-7.96385,0,0
"54574",-7.96385,0,0
"54575",-7.96385,0,0
"54576",-7.96385,0,0
"54577",-7.96385,0,0
"54578",-7.96385,0,0
"54579",-7.96385,0,0
"54580",-7.96385,0,0
"54581",-7.96385,0,0
"54582",-7.96385,0,0
"54583",12388.9,43.0104,12814.2
"54584",57164.8,238.115,58681.3
"54585",83428.9,487.444,85934.6
"54586",87198.4,686.716,89865.8
"54587",86172.2,837.629,88792.2
"54588",84440.4,926.406,86983.1
"54589",83456.5,942.602,85955.6
"54590",84371.5,890.054,86909.2
"54591",85570.8,771.826,88160.4
"54592",84432.6,597.372,86973.2
"54593",76552.4,383.611,78766.9
"54594",53977.9,158.504,55388.3
"54595",-7.96385,4.99803,0
"54596",-7.96385,0,0
"54597",-7.96385,0,0
"54598",-7.96385,0,0
"54599",-7.96385,0,0
"54600",-7.96385,0,0
"54601",-7.96385,0,0
"54602",-7.96385,0,0
"54603",-7.96385,0,0
"54604",-7.96385,0,0
"54605",-7.96385,0,0
"54606",-7.96385,0,0
"54607",11131.2,44.8392,11537.2
"54608",41773.7,214.286,42831.4
"54609",75276.5,455.047,77445.1
"54610",71872.2,580.737,73905.7
"54611",85732.1,837.816,88331.5
"54612",84081.8,925.226,86608.2
"54613",79079.2,891.169,81394.2
"54614",84049.2,886.09,86573.4
"54615",81389.6,730.283,83801.1
"54616",57082.4,444.776,58588.8
"54617",46982.3,292.112,48180
"54618",24028.1,121.788,24663.9
"54619",-7.96385,3,0
"54620",-7.96385,0,0
"54621",-7.96385,0,0
"54622",-7.96385,0,0
"54623",-7.96385,0,0
"54624",-7.96385,0,0
"54625",-7.96385,0,0
"54626",-7.96385,0,0
"54627",-7.96385,0,0
"54628",-7.96385,0,0
"54629",-7.96385,0,0
"54630",-7.96385,0,0
"54631",26459.5,58.0385,27149.6
"54632",67639.8,267.957,69517.9
"54633",82470.8,495.119,84931
"54634",86011.1,693.347,88620.5
"54635",84983.9,841.766,87546
"54636",83262.4,927.677,85748.6
"54637",82885.4,949.612,85354.5
"54638",83856.3,897.41,86366.3
"54639",84651,774.865,87195.4
"54640",83384.6,601.407,85874.1
"54641",75990.5,388.485,78178.2
"54642",53887.9,162.221,55293.1
"54643",-7.96385,5.13047,0
"54644",-7.96385,0,0
"54645",-7.96385,0,0
"54646",-7.96385,0,0
"54647",-7.96385,0,0
"54648",-7.96385,0,0
"54649",-7.96385,0,0
"54650",-7.96385,0,0
"54651",-7.96385,0,0
"54652",-7.96385,0,0
"54653",-7.96385,0,0
"54654",-7.96385,0,0
"54655",26253.7,60.1363,26936.5
"54656",65277.5,265.563,67065.7
"54657",79777.5,487.817,82119.9
"54658",71778.5,596.631,73799.5
"54659",78412.4,776.244,80693.4
"54660",78908.8,883.04,81208.9
"54661",80621.1,930.189,82991.1
"54662",81586.7,878.596,83997
"54663",81781.5,749.005,84200.3
"54664",81831.2,589.886,84253
"54665",49028.5,305.053,50279.6
"54666",19107.7,116.106,19643.1
"54667",-7.96385,4.81163,0
"54668",-7.96385,0,0
"54669",-7.96385,0,0
"54670",-7.96385,0,0
"54671",-7.96385,0,0
"54672",-7.96385,0,0
"54673",-7.96385,0,0
"54674",-7.96385,0,0
"54675",-7.96385,0,0
"54676",-7.96385,0,0
"54677",-7.96385,0,0
"54678",-7.96385,0,0
"54679",26962.5,61.8363,27657.9
"54680",64209.9,266.064,65956.8
"54681",77848.4,481.754,80108.8
"54682",82064.3,671.837,84496.3
"54683",64332.3,642.128,66075.9
"54684",35921.1,402.924,36813.7
"54685",38759.7,438.482,39723
"54686",48686.4,530.649,49922.8
"54687",37631,378.126,38566.7
"54688",37763.3,335.663,38703.6
"54689",27393,221.039,28091.9
"54690",20816.6,113.996,21383.3
"54691",-7.96385,2.98785,125.492
"54692",-7.96385,0,0
"54693",-7.96385,0,0
"54694",-7.96385,0,0
"54695",-7.96385,0,0
"54696",-7.96385,0,0
"54697",-7.96385,0,0
"54698",-7.96385,0,0
"54699",-7.96385,0,0
"54700",-7.96385,0,0
"54701",-7.96385,0,0
"54702",-7.96385,0,0
"54703",4156.28,33.5139,4453.19
"54704",24609.2,162.295,25251.7
"54705",17687.3,187.681,18195.6
"54706",34143.6,342.42,34996.1
"54707",50803.9,528.957,52106.1
"54708",40141.9,448.845,41143
"54709",27362.5,307.882,28059.1
"54710",26163,299.163,26834.1
"54711",30303.2,324.409,31064.6
"54712",17709.6,200.708,18216.4
"54713",22133.4,193.894,22723.6
"54714",9277.95,86.0654,9646.13
"54715",-7.96385,3,111.46
"54716",-7.96385,0,0
"54717",-7.96385,0,0
"54718",-7.96385,0,0
"54719",-7.96385,0,0
"54720",-7.96385,0,0
"54721",-7.96385,0,0
"54722",-7.96385,0,0
"54723",-7.96385,0,0
"54724",-7.96385,0,0
"54725",-7.96385,0,0
"54726",-7.96385,0,0
"54727",385.296,9,628.819
"54728",3963.55,52,4255.74
"54729",10264.2,122.049,10647.3
"54730",10119.4,125.675,10499.6
"54731",11306.2,136,11704.2
"54732",39293.2,442.395,40270.4
"54733",46641.3,530.346,47817.6
"54734",58167.4,628.822,59697.6
"54735",36017.1,384.615,36911.1
"54736",48185.3,416.387,49407.1
"54737",17138.4,174.876,17634.2
"54738",10577.9,92.7627,10965.1
"54739",205.309,4.00087,446.822
"54740",-7.96385,0,0
"54741",-7.96385,0,0
"54742",-7.96385,0,0
"54743",-7.96385,0,0
"54744",-7.96385,0,0
"54745",-7.96385,0,0
"54746",-7.96385,0,0
"54747",-7.96385,0,0
"54748",-7.96385,0,0
"54749",-7.96385,0,0
"54750",-7.96385,0,0
"54751",8957.33,51.6244,9320.55
"54752",13355.5,131.151,13787.7
"54753",11136.9,129.648,11532.9
"54754",42158.7,401.505,43212.8
"54755",23757.5,274.396,24378.9
"54756",52370.9,579.8,53719.2
"54757",81601.1,945.753,84011.1
"54758",82288.4,889.713,84727.5
"54759",83842.8,777.269,86349.1
"54760",83166.9,602.482,85646.3
"54761",74096.7,390.246,76208.1
"54762",51861,168.914,53200
"54763",709.325,6.04142,957.919
"54764",-7.96385,0,0
"54765",-7.96385,0,0
"54766",-7.96385,0,0
"54767",-7.96385,0,0
"54768",-7.96385,0,0
"54769",-7.96385,0,0
"54770",-7.96385,0,0
"54771",-7.96385,0,0
"54772",-7.96385,0,0
"54773",-7.96385,0,0
"54774",-7.96385,0,0
"54775",35817.4,80.8531,36720.4
"54776",70148.2,298.127,72117.2
"54777",84076.1,523.002,86604.3
"54778",87551.2,721.665,90229.4
"54779",85958,859.442,88565
"54780",86400.3,962.782,89026.1
"54781",86223.7,981.996,88841.3
"54782",87692.8,928.958,90377.1
"54783",88013.8,803.719,90711
"54784",86745.8,625.836,89387.5
"54785",79184.5,409.594,81505.6
"54786",57547.3,181.075,59071.3
"54787",3998.36,10.4318,4296.21
"54788",-7.96385,0,0
"54789",-7.96385,0,0
"54790",-7.96385,0,0
"54791",-7.96385,0,0
"54792",-7.96385,0,0
"54793",-7.96385,0,0
"54794",-7.96385,0,0
"54795",-7.96385,0,0
"54796",-7.96385,0,0
"54797",-7.96385,0,0
"54798",-7.96385,0,0
"54799",39160.5,88.1368,40150.1
"54800",72931.4,309.838,75008.4
"54801",85396.7,539.278,87982.1
"54802",88246,732.923,90953.8
"54803",87400.2,881.479,90068.2
"54804",85751,963.389,88345
"54805",84972.6,975.977,87531.7
"54806",85822.8,921.691,88418.4
"54807",86178.1,796.461,88788.9
"54808",84415.7,618.165,86950.5
"54809",76082.1,402.572,78272.7
"54810",53728.1,175.085,55126.6
"54811",3092.31,9.48454,3376.36
"54812",-7.96385,0,0
"54813",-7.96385,0,0
"54814",-7.96385,0,0
"54815",-7.96385,0,0
"54816",-7.96385,0,0
"54817",-7.96385,0,0
"54818",-7.96385,0,0
"54819",-7.96385,0,0
"54820",-7.96385,0,0
"54821",-7.96385,0,0
"54822",-7.96385,0,0
"54823",32456.3,80.6478,33279.1
"54824",66294.6,291.193,68121.5
"54825",80861.8,513.051,83252.2
"54826",84957.9,708.837,87519.7
"54827",84534.1,853.479,87075.1
"54828",83286.9,937.005,85772.3
"54829",82997.1,955.561,85468.7
"54830",83709.2,902.592,86210.2
"54831",84236.9,783.084,86760.1
"54832",83531.4,611.383,86024.6
"54833",74822.2,399.861,76958.9
"54834",54140.8,177.397,55550.8
"54835",2931.81,9.60391,3212.01
"54836",-7.96385,0,0
"54837",-7.96385,0,0
"54838",-7.96385,0,0
"54839",-7.96385,0,0
"54840",-7.96385,0,0
"54841",-7.96385,0,0
"54842",-7.96385,0,0
"54843",-7.96385,0,0
"54844",-7.96385,0,0
"54845",-7.96385,0,0
"54846",-7.96385,0,0
"54847",8858.11,55.8512,9226.2
"54848",12517.5,123.094,12942.4
"54849",48161.9,369.792,49394.2
"54850",52408.2,483.674,53766.3
"54851",41613.6,443.02,42658.8
"54852",41722.3,460.719,42768.8
"54853",73310.2,831.465,75390
"54854",71741.2,756.159,73759.4
"54855",73985.5,680.962,76089.8
"54856",78517.1,578.703,80802.1
"54857",66209.7,370.038,68023.1
"54858",22723,128.697,23326.9
"54859",2238.09,9.56242,2507.76
"54860",-7.96385,0,0
"54861",-7.96385,0,0
"54862",-7.96385,0,0
"54863",-7.96385,0,0
"54864",-7.96385,0,0
"54865",-7.96385,0,0
"54866",-7.96385,0,0
"54867",-7.96385,0,0
"54868",-7.96385,0,0
"54869",-7.96385,0,0
"54870",-7.96385,0,0
"54871",19638.7,74.7905,20183.9
"54872",53819.1,271.504,55216.7
"54873",13153.4,153.537,13583.1
"54874",11285.7,139,11684.2
"54875",35359.2,369.732,36237.9
"54876",41309.6,466.842,42338.7
"54877",50036.3,571.003,51310.7
"54878",63078.1,687.6,64773.6
"54879",57698.8,560.722,59212.9
"54880",62667.5,489.044,64349.6
"54881",34870.5,258.632,35737.4
"54882",27734.6,146.692,28439.8
"54883",1032.86,10.2599,1283.9
"54884",-7.96385,0,0
"54885",-7.96385,0,0
"54886",-7.96385,0,0
"54887",-7.96385,0,0
"54888",-7.96385,0,0
"54889",-7.96385,0,0
"54890",-7.96385,0,0
"54891",-7.96385,0,0
"54892",-7.96385,0,0
"54893",-7.96385,0,0
"54894",-7.96385,0,0
"54895",8905.95,36.7795,9269.51
"54896",35738.8,198.148,36628.3
"54897",9726.21,120,10099.2
"54898",75586.7,649.209,77748.6
"54899",40415,412.675,41420
"54900",49354,551.473,50608.3
"54901",69149.2,799.152,71063.7
"54902",56591.8,621.987,58070.5
"54903",14106.1,168.082,14548.5
"54904",12873.6,154.837,13296.4
"54905",1457.07,22,1713.12
"54906",1862.71,27,2125.07
"54907",-7.96385,2.03194,136.964
"54908",-7.96385,0,0
"54909",-7.96385,0,0
"54910",-7.96385,0,0
"54911",-7.96385,0,0
"54912",-7.96385,0,0
"54913",-7.96385,0,0
"54914",-7.96385,0,0
"54915",-7.96385,0,0
"54916",-7.96385,0,0
"54917",-7.96385,0,0
"54918",-7.96385,0,0
"54919",348.298,8,591.407
"54920",526.848,10,771.96
"54921",1154.34,18,1407.78
"54922",1873.51,27,2136.71
"54923",4345.58,55,4642.49
"54924",28125.6,312.936,28839.8
"54925",15223.8,171.902,15687.5
"54926",36030.7,396.859,36928.7
"54927",11854.4,142.759,12262.4
"54928",2589.74,36,2862.56
"54929",837.639,14,1086.26
"54930",118.502,5,359.05
"54931",45.9334,6,285.677
"54932",-7.96385,0,0
"54933",-7.96385,0,0
"54934",-7.96385,0,0
"54935",-7.96385,0,0
"54936",-7.96385,0,0
"54937",-7.96385,0,0
"54938",-7.96385,0,0
"54939",-7.96385,0,0
"54940",-7.96385,0,0
"54941",-7.96385,0,0
"54942",-7.96385,0,0
"54943",812.483,14,1060.82
"54944",280.447,7,522.798
"54945",672.748,12,919.505
"54946",4772.95,62,5076.55
"54947",21113.8,242.134,21685.3
"54948",48093.2,532.324,49315.8
"54949",78985.7,903.456,81290.3
"54950",79789,854.394,82126.4
"54951",80807.7,743.344,83187
"54952",20458.1,226.339,21016.7
"54953",7447.68,87.4874,7789.45
"54954",21660,94.9711,22243.5
"54955",598.29,13.0825,844.206
"54956",-7.96385,0,0
"54957",-7.96385,0,0
"54958",-7.96385,0,0
"54959",-7.96385,0,0
"54960",-7.96385,0,0
"54961",-7.96385,0,0
"54962",-7.96385,0,0
"54963",-7.96385,0,0
"54964",-7.96385,0,0
"54965",-7.96385,0,0
"54966",-7.96385,0,0
"54967",6874.66,59.1034,7212.27
"54968",17639.9,165.489,18151.3
"54969",80438.2,527.634,82809.6
"54970",85634.1,731.744,88224
"54971",85717.5,878.569,88309
"54972",85175.9,964.451,87742.5
"54973",84830.4,978.192,87381.4
"54974",84431.4,903.854,86965.6
"54975",86723.1,806.918,89358
"54976",86328.9,634.933,88947.5
"54977",77810.6,420.801,80071.3
"54978",57112.8,193.74,58618.7
"54979",5175.54,16.52,5487.85
"54980",-7.96385,0,0
"54981",-7.96385,0,0
"54982",-7.96385,0,0
"54983",-7.96385,0,0
"54984",-7.96385,0,0
"54985",-7.96385,0,0
"54986",-7.96385,0,0
"54987",-7.96385,0,0
"54988",-7.96385,0,0
"54989",-7.96385,0,0
"54990",-7.96385,0,0
"54991",44830.9,117.475,45970.5
"54992",73377.5,340.194,75467.6
"54993",85082.6,562.936,87649.4
"54994",86983.4,753.236,89629.5
"54995",86367.4,893.74,88984.8
"54996",85161,971.661,87724.8
"54997",84507.7,981.706,87042.4
"54998",85024.3,923.648,87581
"54999",85164.5,799.908,87727.5
"55000",83533.5,622.801,86025.5
"55001",74985.1,412.659,77127.7
"55002",54724.6,190.115,56152.2
"55003",4635.06,16.4903,4937.77
"55004",-7.96385,0,0
"55005",-7.96385,0,0
"55006",-7.96385,0,0
"55007",-7.96385,0,0
"55008",-7.96385,0,0
"55009",-7.96385,0,0
"55010",-7.96385,0,0
"55011",-7.96385,0,0
"55012",-7.96385,0,0
"55013",-7.96385,0,0
"55014",-7.96385,0,0
"55015",18605.3,90.9671,19134.2
"55016",46804.6,275.387,47994
"55017",61996.9,446.251,63662.1
"55018",78738.6,687.911,81030.6
"55019",84771.6,887.07,87315
